,1st Term Funding,2nd Term Funding,3rd Term Funding,4th Term Funding,Start age,College,Current Age,Degree,Gender,Grad Funding Indicator,ID,Citizenship,Major ID,Major,Net Cost After Any Funding,Program,Prep Level,Total Charges,Total Funding Amount,Y,PC1,PC2,PC3,Term 1 GPA,Term 2 GPA,Term 3 GPA,Term 4 GPA,Term 5 GPA,Term 6 GPA,Term 7 GPA,Term 8 GPA,Gap,Slope,Valid term,Average,Academic Period (Years)
2245,0,0,0,3888,22,GD Harpur,28,Doctor of Philosophy,Male,1,715,Asian,C01,Anthropology,68192.25,Harpur Doctor of Philosophy,0,76157.25,7965,0,3.555439576,2.137288172,-0.084038392,3.67,3.67,4,4,4,4,0,0,0,0.08,6,3.89,4
2246,0,0,0,0,29,GD Watson,35,Doctor of Philosophy,Male,0,716,China,R98,Mechanical Engineering,17033,Mechanical Engineering PhD,0,17033,0,0,2.964254698,1.588011079,-0.075299189,0,0,0,0,0,0,0,0,0,0,0,0,0.4
2247,0,0,0,9250,30,GD Harpur,36,Doctor of Philosophy,Male,1,717,Asia,C29,History,27775.49,Harpur Doctor of Philosophy,0,46275.49,18500,0,3.077802244,1.783486238,-0.022184018,0,0,0,0,0,0,0,0,0,0,0,0,2.4
2248,9175,9175,3888,3888,22,GD Harpur,28,Doctor of Philosophy,Male,1,718,White,C34,Mathematics,12866.71,Harpur Doctor of Philosophy,0,38992.71,26126,0,-2.584004612,1.87732276,0.080908993,0,0,0,0,0,0,0,0,0,0,0,0,1.4
2249,0,0,0,0,23,GD Harpur,29,Doctor of Philosophy,Female,0,719,China,C01,Anthropology,21439,Harpur Doctor of Philosophy,0,21439,0,0,3.021384695,1.696003838,-0.044739342,0,0,0,0,0,0,0,0,0,0,0,0,0.4
2250,0,0,0,0,25,GD Watson,31,Doctor of Philosophy,Male,0,720,China,R96,Electrical Engineering,18614.24,Electrical Engineering PhD,0,18614.24,0,0,-2.192977361,1.234937152,-0.044138605,0,0,0,0,0,0,0,0,0,0,0,0,1.4
2251,9175,9175,7569,841,27,GD Harpur,33,Doctor of Philosophy,Male,1,721,Asia,C52,Sociology,6346.24,Harpur Doctor of Philosophy,0,33106.24,26760,0,3.264288328,1.233967437,-0.454739752,0,0,0,0,0,0,0,0,0,0,0,0,1.4
2252,0,0,0,0,25,GD Watson,29,Doctor of Philosophy,Female,0,722,China,R87,Industrial and Systems Enginee,20291.25,Industrial and Systems Eng PhD,0,20291.25,0,0,2.834553074,1.560761953,-0.018006766,0,0,0,0,0,0,0,0,0,0,0,0,0.4
2253,4935,0,0,0,38,GD Management,44,Doctor of Philosophy,Male,1,723,White,B99,Management PHD,20386,Management PhD,0,25321,4935,0,0.109009365,-1.32089786,10.49648817,0,0,0,0,0,0,0,0,0,0,0,0,0.4
2254,9175,5185,3888,0,22,GD Harpur,28,Doctor of Philosophy,Male,1,724,White,C34,Mathematics,39795.71,Harpur Doctor of Philosophy,0,67218.71,27423,0,3.27908789,1.885127422,-0.077714094,0,0,0,0,0,0,0,0,0,0,0,0,2
2255,9175,9175,5185,2160,25,GD Harpur,31,Doctor of Philosophy,Female,1,725,White,C29,History,51571.7,Harpur Doctor of Philosophy,0,77266.7,25695,0,3.428770919,2.211291366,0.03205131,0,0,0,0,0,0,0,0,0,0,0,0,2
2256,9175,9175,10095,9251,32,GD Harpur,38,Doctor of Philosophy,Male,1,726,Asia,C43,Political Science,8090.09,Harpur Doctor of Philosophy,0,45786.09,37696,0,-2.880269853,2.094889798,0.026376319,0,0,0,0,0,0,0,0,0,0,0,0,2
2257,7650,9175,3888,3888,35,GD Harpur,41,Doctor of Philosophy,Female,1,727,White,C29,History,3418,Harpur Doctor of Philosophy,0,28019,24601,0,-2.318347645,1.489625504,0.018795398,0,0,0,0,0,0,0,0,0,0,0,0,1.4
2258,0,0,0,0,22,GD Harpur,28,Doctor of Philosophy,Female,0,728,India,C22,Economics,23542.24,Harpur Doctor of Philosophy,0,23542.24,0,0,3.016033026,1.838747415,0.047794498,0,0,0,0,0,0,0,0,0,0,0,0,1.4
2259,6885,6885,3888,3888,25,GD Harpur,31,Doctor of Philosophy,Female,1,729,Hispanic or Latino,C34,Mathematics,14942.11,Harpur Doctor of Philosophy,0,36488.11,21546,0,2.819533262,1.626329348,0.030242544,0,0,0,0,0,0,0,0,0,0,0,0,1.4
2260,9175,9175,5185,3888,26,GD Harpur,32,Doctor of Philosophy,Male,1,730,White,C29,History,41772.71,Harpur Doctor of Philosophy,0,70101.71,28329,0,3.487285342,2.273750298,0.038414843,0,0,0,0,0,0,0,0,0,0,0,0,2.4
2261,9175,9175,4320,3888,26,GD Harpur,32,Doctor of Philosophy,Female,1,731,Asian,C45,Behavioral Neuroscience,68276.42,Harpur Doctor of Philosophy,0,99817.42,31541,0,3.228274516,1.82051015,-0.086012945,0,0,0,0,0,0,0,0,0,0,0,0,3
2262,0,0,0,0,22,GD Harpur,28,Doctor of Philosophy,Female,0,732,White,C01,Anthropology,25941.03,Harpur Doctor of Philosophy,0,25941.03,0,0,2.997637134,1.782912136,0.025393239,3.23,3.43,3.1,3.17,0,0,0,0,0,-0.05,4,3.23,4
2263,0,0,3888,0,25,GD Harpur,31,Doctor of Philosophy,Male,1,733,White,C01,Anthropology,36506,Harpur Doctor of Philosophy,0,44471,7965,0,-2.870332188,2.103427794,0.036587291,0,0,0,0,0,0,0,0,0,0,0,0,2
2264,5185,5185,0,0,20,GD Harpur,26,Doctor of Philosophy,Female,1,734,White,C43,Political Science,1754,Harpur Doctor of Philosophy,0,12124,10370,0,3.350506809,2.131176478,0.030851512,0,0,0,0,0,0,0,0,0,0,0,0,1.4
2265,4935,4935,0,0,24,GD Harpur,30,Doctor of Philosophy,Male,1,735,White,C12,Biological Sciences EEB,1724,Harpur Doctor of Philosophy,0,11594,9870,0,-2.872744473,2.069919235,0.016991128,0,0,0,0,0,0,0,0,0,0,0,0,0.4
2266,9250,8325,925,0,25,GD Harpur,31,Doctor of Philosophy,Male,1,736,South America,C29,History,4137.75,Harpur Doctor of Philosophy,0,22637.75,18500,0,2.810670118,0.841222112,-0.430547711,0,0,0,0,0,0,0,0,0,0,0,0,3
2267,11105,11105,4077,4077,27,GD Harpur,31,Doctor of Philosophy,Male,1,737,Asian,C45,Behavioral Neuroscience,52823.43,Harpur Doctor of Philosophy,0,84093.43,31270,0,-2.864693973,2.111301547,0.044161112,0,0,0,0,0,0,0,0,0,0,0,0,2.4
2268,4935,0,5185,5185,24,GD Harpur,30,Doctor of Philosophy,Female,1,738,White,C34,Mathematics,5741.78,Harpur Doctor of Philosophy,0,21046.78,15305,0,2.997433313,1.835597658,0.057027387,0,0,0,0,0,0,0,0,0,0,0,0,1.4
2269,7572,6885,3888,3888,28,GD Harpur,34,Doctor of Philosophy,Female,1,739,Black or African American,C23,English,101662.7,Harpur Doctor of Philosophy,0,123895.7,22233,0,0.509262588,4.249133449,-0.129015911,4,4,4,4,0,0,0,0,0,0,4,4,4.4
2270,9175,9175,0,0,23,GD Harpur,29,Doctor of Philosophy,Female,1,740,Black or African American,C43,Political Science,54959.4,Harpur Doctor of Philosophy,0,73309.4,18350,0,2.965024106,1.621571132,-0.051736037,0,0,0,0,0,0,0,0,0,0,0,0,2.8
2271,6885,6885,7569,7569,33,GD Harpur,39,Doctor of Philosophy,Male,1,741,Asia,C37,Philosophy SPEL,8645.69,Harpur Doctor of Philosophy,0,39403.69,30758,0,2.894572247,0.915250631,-0.436366491,0,0,0,0,0,0,0,0,0,0,0,0,2.4
2272,9175,9175,3888,3888,23,GD Harpur,29,Doctor of Philosophy,Female,1,742,White,C34,Mathematics,3506.71,Harpur Doctor of Philosophy,0,29632.71,26126,0,3.363246029,2.074317385,-0.014706809,0,0,0,0,0,0,0,0,0,0,0,0,1.4
2273,0,0,0,0,32,GD Harpur,38,Doctor of Philosophy,Male,0,743,Asia,C09,Art History,16919,Harpur Doctor of Philosophy,0,16919,0,0,2.69978848,0.745737193,-0.425406403,0,0,0,0,0,0,0,0,0,0,0,0,0.4
2274,11100,11105,11105,0,22.3,GD Management,25,Doctor of Philosophy,Male,1,744,Asia,B99,Management PHD,5933.8,Management PhD,0,39243.8,33310,0,0.113892066,-1.192095911,10.8701346,0,0,0,0,0,0,0,0,0,0,0,0,1
2275,9175,9175,10095,9251,29,GD Management,35,Doctor of Philosophy,Male,1,745,China,B99,Management PHD,9392.91,Management PhD,0,48938.91,39546,0,-2.549763699,1.755464574,0.032388519,0,0,0,0,0,0,0,0,0,0,0,0,2.4
2276,5185,4320,3171,3171,33,GD Nursing,39,Doctor of Philosophy,Female,1,746,White,D99,Nursing,3993.51,Nursing PhD,0,19840.51,15847,0,0.102922159,-0.850643926,0.150903094,0,0,0,0,0,0,0,0,0,0,0,0,2.4
2277,0,0,0,0,22,GD Harpur,28,Doctor of Philosophy,Male,0,747,China,C34,Mathematics,100,Harpur Doctor of Philosophy,0,100,0,0,3.098491499,1.712779926,-0.076903495,0,0,0,0,0,0,0,0,0,0,0,0,0
2278,4077,4077,0,0,23,GD Watson,29,Doctor of Philosophy,Female,1,748,Asian,R93,Systems Science,12294,Systems Science PhD,0,20448,8154,0,-2.127550522,1.262582767,0.009658951,0,0,0,0,0,0,0,0,0,0,0,0,2.4
2279,6885,6885,0,0,29,GD Watson,35,Doctor of Philosophy,Male,1,749,China,R92,Computer Science,3233,Computer Science PhD,0,17003,13770,0,3.082307655,1.078156895,-0.447166733,0,0,0,0,0,0,0,0,0,0,0,0,0.4
2280,6885,6885,0,0,26,GD Watson,32,Doctor of Philosophy,Female,1,750,Asia,R87,Industrial and Systems Enginee,3233,Industrial and Systems Eng PhD,0,17003,13770,0,-2.724639699,1.91115317,0.015176831,0,0,0,0,0,0,0,0,0,0,0,0,0.4
2281,8325,8325,925,925,30,GD Harpur,36,Doctor of Philosophy,Female,1,751,Europe,C33,Comparative Literature,5194.75,Harpur Doctor of Philosophy,0,23694.75,18500,0,0.079580753,-1.554411917,-0.256456652,3.7,3.57,3.87,3.5,3.65,4,0,0,0,0.04,6,3.71,3.4
2282,10095,10095,11105,11105,28,GD Management,33,Doctor of Philosophy,Male,1,752,India,B99,Management PHD,6948.5,Management PhD,0,49348.5,42400,0,2.927371419,1.757517132,0.048233454,0,0,0,0,0,0,0,0,0,0,0,0,1.4
2283,5435,5545,4158,0,21.3,GD Watson,23,Doctor of Philosophy,Female,1,753,Black or African American,R91,Biomedical Engineering,5204.84,Bioengineering PhD,0,20342.84,15138,0,0.105875972,-0.761583356,0.202453735,0,0,0,0,0,0,0,0,0,0,0,0,1.3
2284,0,0,0,0,52,GD CCPA,58,Doctor of Philosophy,Female,0,754,White,F44,Community and Public Affairs,16123.9,Community & Public Affairs PHD,0,16123.9,0,0,0.102545076,-0.86201336,0.144322161,4,4,4,4,3,4,0,0,0,-0.09,6,3.83,3.4
2285,10095,10095,4530,4983,26,GD Harpur,31,Doctor of Philosophy,Female,1,755,White,C47,Clinical Psychology,17929.71,Harpur Doctor of Philosophy,0,47632.71,29703,0,3.466935807,2.207479957,0.006974153,0,0,0,0,0,0,0,0,0,0,0,0,1.4
2286,10095,0,0,0,26,GD Harpur,31,Doctor of Philosophy,Male,1,756,White,C29,History,937,Harpur Doctor of Philosophy,0,11032,10095,0,3.324345074,1.978465016,-0.044968104,0,0,0,0,0,0,0,0,0,0,0,0,0
2287,10095,10095,5435,4530,24,GD Harpur,29,Doctor of Philosophy,Male,1,757,White,C29,History,5430.51,Harpur Doctor of Philosophy,0,41021.51,35591,0,3.602556598,2.344562121,0.011927946,0,0,0,0,0,0,0,0,0,0,0,0,3.4
2288,5185,5185,4530,4530,22,GD Harpur,27,Doctor of Philosophy,Female,1,758,White,C29,History,3849.01,Harpur Doctor of Philosophy,0,23279.01,19430,0,3.516958626,2.28803823,0.029206958,0,0,0,0,0,0,0,0,0,0,0,0,1.4
2289,10095,10095,0,0,22,GD Harpur,27,Doctor of Philosophy,Male,1,759,White,C34,Mathematics,20523.71,Harpur Doctor of Philosophy,0,40713.71,20190,0,3.146219329,1.958080697,0.041453238,0,0,0,0,0,0,0,0,0,0,0,0,0.4
2290,0,0,0,0,27.3,GD Education,32,Doctor of Education,Female,0,760,White,E99,Educational Theory and Practic,3849.4,Education EDD,0,3849.4,0,0,3.470997518,2.242669114,0.029502462,0,0,0,0,0,0,0,0,0,0,0,0,0
2291,0,0,4077,4077,23,GD Harpur,28,Doctor of Philosophy,Male,1,761,White,C01,Anthropology,44138.25,Harpur Doctor of Philosophy,0,56822.25,12684,0,3.329048746,2.061454746,0.001930214,3.53,3.77,3.66,3.33,3.5,0,0,0,0,-0.05,5,3.56,4.4
2292,5185,5185,4077,4077,22,GD Harpur,27,Doctor of Philosophy,Female,1,762,White,C34,Mathematics,3849.02,Harpur Doctor of Philosophy,0,22373.02,18524,0,3.255068133,2.100130226,0.065351764,0,0,0,0,0,0,0,0,0,0,0,0,1.4
2293,10095,10095,8325,8325,22,GD Harpur,27,Doctor of Philosophy,Male,1,763,China,C34,Mathematics,6918.51,Harpur Doctor of Philosophy,0,43758.51,36840,0,2.979512857,1.656682892,-0.043300261,0,0,0,0,0,0,0,0,0,0,0,0,1.4
2294,8325,925,925,925,24,GD Watson,29,Doctor of Philosophy,Male,1,764,China,R92,Computer Science,7738.61,Computer Science PhD,0,20726.61,12988,0,2.83502188,1.584702119,-0.003959831,3.67,3.8,3.9,4,0,0,0,0,0,0.11,4,3.84,4.4
2295,10095,0,0,0,23,GD Harpur,28,Doctor of Philosophy,Male,1,765,White,C29,History,2079,Harpur Doctor of Philosophy,0,12174,10095,0,3.456764523,2.282377645,0.057887368,0,0,0,0,0,0,0,0,0,0,0,0,0
2296,11105,11105,5435,4530,26,GD Harpur,29,Doctor of Philosophy,Female,1,766,White,C29,History,4858.62,Harpur Doctor of Philosophy,0,37033.62,32175,0,3.346328198,2.151850051,0.045744374,0,0,0,0,0,0,0,0,0,0,0,0,2
2297,0,0,4077,4077,23,GD Watson,28,Doctor of Philosophy,Male,1,767,White,R93,Systems Science,36377,Systems Science PhD,0,44531,8154,0,3.322709259,2.016419221,-0.025159078,0,0,0,0,0,0,0,0,0,0,0,0,1.4
2298,0,0,0,0,22,GD Harpur,27,Doctor of Philosophy,Female,0,768,White,C01,Anthropology,42853,Harpur Doctor of Philosophy,0,42853,0,0,3.51780587,2.293973221,0.032262836,0,0,0,0,0,0,0,0,0,0,0,0,1.4
2299,10095,0,0,0,28,GD Harpur,33,Doctor of Philosophy,Female,1,769,South America,C12,Biological Sciences EEB,1623.35,Harpur Doctor of Philosophy,0,11718.35,10095,0,2.933683579,0.949780671,-0.439060864,0,0,0,0,0,0,0,0,0,0,0,0,0
2300,10095,0,0,0,23,GD Harpur,28,Doctor of Philosophy,Female,1,770,Hispanic or Latino,C29,History,5728,Harpur Doctor of Philosophy,0,15823,10095,0,3.00414618,1.812893331,0.039441258,0,0,0,0,0,0,0,0,0,0,0,0,0
2301,10095,10095,4077,4077,23,GD Harpur,28,Doctor of Philosophy,Male,1,771,White,C12,Biological Sciences EEB,3909.02,Harpur Doctor of Philosophy,0,32253.02,28344,0,3.282149263,2.124094135,0.06353268,0,0,0,0,0,0,0,0,0,0,0,0,1.4
2302,0,0,8325,8325,25,GD Watson,30,Doctor of Philosophy,Male,1,772,Asia,R96,Electrical Engineering,22992.05,Electrical Engineering PhD,0,40567.05,17575,0,3.278098331,1.248614215,-0.458149656,0,0,0,0,0,0,0,0,0,0,0,0,2
2303,0,0,4077,453,26,GD Harpur,31,Doctor of Philosophy,Female,1,773,White,C52,Sociology,47266.6,Harpur Doctor of Philosophy,0,51796.6,4530,0,-2.416979518,1.742016715,0.102635976,0,0,0,0,0,0,0,0,0,0,0,0,1.4
2304,10095,10095,10271,11105,22,GD Harpur,27,Doctor of Philosophy,Male,1,774,Asia,C22,Economics,6938.84,Harpur Doctor of Philosophy,0,48504.84,41566,0,3.273407626,2.105239244,0.057442674,0,0,0,0,0,0,0,0,0,0,0,0,1.4
2305,10095,10095,8325,925,25,GD Harpur,30,Doctor of Philosophy,Male,1,775,Asia,C52,Sociology,11316.61,Harpur Doctor of Philosophy,0,42606.61,31290,0,-3.020309874,1.404374441,-0.444884671,0,0,0,0,0,0,0,0,0,0,0,0,2.4
2306,10095,10095,11105,11105,29,GD Harpur,34,Doctor of Philosophy,Male,1,776,Europe,C29,History,6968.51,Harpur Doctor of Philosophy,0,49368.51,42400,0,2.916645184,0.934875356,-0.437770765,0,0,0,0,0,0,0,0,0,0,0,0,1.4
2307,11105,11105,0,0,24,GD Harpur,28,Doctor of Philosophy,Male,1,777,Unknown,C22,Economics,3592.56,Harpur Doctor of Philosophy,0,25802.56,22210,0,3.006845931,1.883932074,0.076422688,0,0,0,0,0,0,0,0,0,0,0,0,0.4
2308,11325,0,0,0,22,GD Harpur,23,Doctor of Philosophy,Female,1,778,Asia,C49,Physics,1989.94,Harpur Doctor of Philosophy,0,13314.94,11325,0,2.968059493,1.692924503,-0.014762219,0,0,0,0,0,0,0,0,0,0,0,0,0
2309,0,0,0,4077,26,GD Harpur,31,Doctor of Philosophy,Female,1,779,White,C01,Anthropology,96751.81,Harpur Doctor of Philosophy,0,101753.81,5002,0,3.412969855,2.156222314,0.012443172,3.43,3.9,4,3.56,4,0,0,0,0,0.08,5,3.78,4.4
2310,5435,5435,4158,0,26,GD Harpur,29,Doctor of Philosophy,Male,1,780,White,C34,Mathematics,4334.49,Harpur Doctor of Philosophy,0,23439.49,19105,0,3.836346927,2.330561701,-0.132271237,0,0,0,0,0,0,0,0,0,0,0,0,2
2311,1000,1000,0,0,23,GD Harpur,28,Doctor of Philosophy,Male,1,781,Hispanic or Latino,C01,Anthropology,30266.71,Harpur Doctor of Philosophy,0,32266.71,2000,0,3.523693366,2.129135434,-0.069951208,0,0,0,0,0,0,0,0,0,0,0,0,0.4
2312,0,0,0,0,26,GD Harpur,31,Doctor of Philosophy,Male,0,782,China,C01,Anthropology,79869.09,Harpur Doctor of Philosophy,0,79869.09,0,0,2.962794819,1.700462442,-0.007093159,3.33,3.43,2.11,3.85,3.73,4,0,0,0,0.17,6,3.41,3.8
2313,10095,10095,0,0,21,GD Harpur,26,Doctor of Philosophy,Male,1,783,White,C12,Biological Sciences EEB,1932.7,Harpur Doctor of Philosophy,0,22122.7,20190,0,3.158604185,1.920509081,0.011576174,0,0,0,0,0,0,0,0,0,0,0,0,0.4
2314,0,0,0,0,22,GD Watson,27,Doctor of Philosophy,Male,0,784,China,R92,Computer Science,1938.25,Computer Science PhD,0,1938.25,0,0,2.792867394,1.48783325,-0.03677966,0,0,0,0,0,0,0,0,0,0,0,0,2.4
2315,10095,10095,0,0,46,GD Harpur,51,Doctor of Philosophy,Male,1,785,White,C52,Sociology,12522.71,Harpur Doctor of Philosophy,0,32712.71,20190,0,0.108389855,-0.685787127,0.246326621,0,0,0,0,0,0,0,0,0,0,0,0,1.4
2316,10095,10095,0,0,23,GD Harpur,28,Doctor of Philosophy,Male,1,786,White,C22,Economics,6758.71,Harpur Doctor of Philosophy,0,26948.71,20190,0,3.394064448,2.162909415,0.023801381,0,0,0,0,0,0,0,0,0,0,0,0,0.4
2317,7569,0,0,0,26,GD Watson,31,Doctor of Philosophy,Female,1,787,Asia,R87,Industrial and Systems Enginee,1695.35,Industrial and Systems Eng PhD,0,9264.35,7569,0,2.717833783,0.76158639,-0.426719337,0,0,0,0,0,0,0,0,0,0,0,0,0
2318,10095,10095,8325,8325,20,GD Harpur,25,Doctor of Philosophy,Female,1,788,China,C34,Mathematics,6938.5,Harpur Doctor of Philosophy,0,43778.5,36840,0,2.882645333,1.494308959,-0.086523523,0,0,0,0,0,0,0,0,0,0,0,0,1.4
2319,7569,7569,0,0,27,GD Watson,32,Doctor of Philosophy,Male,1,789,South America,R92,Computer Science,13535.99,Computer Science PhD,0,28673.99,15138,0,2.556172596,0.621700153,-0.417715344,0,0,0,0,0,0,0,0,0,0,0,0,1
2320,10095,10095,5435,0,22,GD Grad School,27,Doctor of Philosophy,Male,1,790,White,H23,Materials Science and Engr,5569.5,Graduate School PhD,0,31194.5,25625,0,3.450451966,2.150878329,-0.017089597,0,0,0,0,0,0,0,0,0,0,0,0,1
2321,10095,10095,3624,4077,35,GD Harpur,40,Doctor of Philosophy,Female,1,791,White,C09,Art History,18290.55,Harpur Doctor of Philosophy,0,46181.55,27891,0,3.271111017,2.074800431,0.040663329,0,0,0,0,0,0,0,0,0,0,0,0,2
2322,0,8325,8325,0,27,GD Nursing,32,Doctor of Philosophy,Female,1,792,China,D99,Nursing,27221.74,Nursing PhD,0,43871.74,16650,0,0.106655275,-0.738086525,0.21605433,0,0,0,0,0,0,0,0,0,0,0,0,1.4
2323,5435,5545,4158,0,34.3,GD Nursing,37,Doctor of Philosophy,Female,1,793,White,D99,Nursing,22355.59,Nursing PhD,0,37493.59,15138,0,0.10246966,-0.864287247,0.143005975,0,0,0,0,0,0,0,0,0,0,0,0,2
2324,0,0,0,0,23,GD Watson,28,Doctor of Philosophy,Male,0,794,China,R96,Electrical Engineering,33705.99,Electrical Engineering PhD,0,33705.99,0,0,3.042653021,1.045885336,-0.446653058,0,0,0,0,0,0,0,0,0,0,0,0,1
2325,0,1296,0,0,31,GD Nursing,36,Doctor of Philosophy,Female,1,795,White,D99,Nursing,3837.9,Nursing PhD,0,5133.9,1296,0,0.105162029,-0.783109485,0.189993836,0,0,0,0,0,0,0,0,0,0,0,0,1
2326,7569,7569,8325,8325,25,GD Watson,30,Doctor of Philosophy,Female,1,796,China,R98,Mechanical Engineering,10006.5,Mechanical Engineering PhD,0,41794.5,31788,0,0.079580753,-1.554411917,-0.256456652,0,0,0,0,0,0,0,0,0,0,0,0,1.4
2327,0,0,0,0,25,GD Watson,29,Doctor of Philosophy,Female,0,797,Asia,R91,Biomedical Engineering,12889.75,Bioengineering PhD,0,12889.75,0,0,2.835401795,0.862983629,-0.432313513,0,0,0,0,0,0,0,0,0,0,0,0,0
2328,7569,7569,8325,8325,33,GD Watson,38,Doctor of Philosophy,Female,1,798,Asia,R87,Industrial and Systems Enginee,14082.47,Industrial and Systems Eng PhD,0,51458.47,37376,0,2.84541818,0.871661997,-0.433143132,3.9,3.9,4,4,0,0,0,0,0,0.04,4,3.95,4.8
2329,0,0,0,0,54,GD CCPA,56,Doctor of Education,Female,0,799,White,E99,Educational Theory and Practic,4666,Education EDD,0,4666,0,0,0.107459718,-0.713831732,0.230093653,0,0,0,0,0,0,0,0,0,0,0,0,0.4
2330,0,8325,8325,0,24.3,GD Watson,29,Doctor of Philosophy,Male,1,800,China,R96,Electrical Engineering,16560.39,Electrical Engineering PhD,0,35060.39,18500,0,2.99414119,1.735780257,-0.004697565,0,0,0,0,0,0,0,0,0,0,0,0,2.6
2331,11105,11105,0,0,29,GD Harpur,33,Doctor of Philosophy,Male,1,801,Hispanic or Latino,C47,Clinical Psychology,7027.81,Harpur Doctor of Philosophy,0,29237.81,22210,0,3.08892371,1.756847863,-0.044783998,0,0,0,0,0,0,0,0,0,0,0,0,0.4
2332,11105,11105,0,0,25,GD Harpur,29,Doctor of Philosophy,Male,1,802,White,C43,Political Science,20507.31,Harpur Doctor of Philosophy,0,42717.31,22210,0,3.393871734,2.205153978,0.045334877,0,0,0,0,0,0,0,0,0,0,0,0,0.4
2333,11105,11105,11325,11325,25,GD Management,27,Doctor of Philosophy,Female,1,803,India,B99,Management PHD,8344.7,Management PhD,0,53204.7,44860,0,3.267072168,2.041271312,0.022963315,0,0,0,0,0,0,0,0,0,0,0,0,1.4
2334,11105,11105,0,0,23,GD Harpur,27,Doctor of Philosophy,Male,1,804,Europe,C34,Mathematics,13366.56,Harpur Doctor of Philosophy,0,35576.56,22210,0,2.79138389,0.826621915,-0.431700886,0,0,0,0,0,0,0,0,0,0,0,0,0.4
2335,0,8325,0,0,31,GD Watson,35,Doctor of Philosophy,Male,1,805,Asia,R87,Industrial and Systems Enginee,12121.56,Industrial and Systems Eng PhD,0,20446.56,8325,0,2.898237895,0.918331305,-0.436750853,0,0,0,0,0,0,0,0,0,0,0,0,0.4
2336,10175,11105,0,0,24,GD Grad School,28,Doctor of Philosophy,Male,1,806,Asia,H23,Materials Science and Engr,9531.86,Graduate School PhD,0,30811.86,21280,0,3.291135442,1.260124228,-0.45904778,0,0,0,0,0,0,0,0,0,0,0,0,0.8
2337,0,0,0,0,39,GD Harpur,43,Doctor of Philosophy,Male,0,807,White,C60,Translation Studies,60215.6,Harpur Doctor of Philosophy,0,60215.6,0,0,-2.993279733,2.217338786,0.025493147,4,4,3.44,4,0,0,0,0,0,-0.06,4,3.86,3.4
2338,8325,8325,8325,925,27,GD Watson,31,Doctor of Philosophy,Male,1,808,Asia,R98,Mechanical Engineering,6324.31,Mechanical Engineering PhD,0,32224.31,25900,0,3.122425896,1.113630817,-0.449883941,0,0,0,0,0,0,0,0,0,0,0,0,2
2339,5435,5435,5435,4530,24,GD Harpur,28,Doctor of Philosophy,Male,1,809,White,C29,History,4112,Harpur Doctor of Philosophy,0,24947,20835,0,3.482797298,2.294342865,0.049502574,0,0,0,0,0,0,0,0,0,0,0,0,1.4
2340,0,0,0,0,43.3,GD Watson,48,Doctor of Philosophy,Male,0,810,White,R93,Systems Science,3046.05,Systems Science PhD,0,3046.05,0,0,0.107736245,-0.705494146,0.234919671,0,0,0,0,0,0,0,0,0,0,0,0,0
2341,11105,11105,8496,944,29,GD Harpur,31,Doctor of Philosophy,Female,1,811,Asia,C29,History,7430.9,Harpur Doctor of Philosophy,0,39080.9,31650,0,2.82094792,1.562096737,-0.00515658,0,0,0,0,0,0,0,0,0,0,0,0,1.4
2342,11105,11105,7325,0,22,GD Harpur,26,Doctor of Philosophy,Male,1,812,White,C34,Mathematics,13805.81,Harpur Doctor of Philosophy,0,43340.81,29535,0,3.1404794,1.990509826,0.06428889,0,0,0,0,0,0,0,0,0,0,0,0,1
2343,5435,5435,0,0,22,GD Harpur,26,Doctor of Philosophy,Female,1,813,White,C13,Biological Sciences,8285.31,Harpur Doctor of Philosophy,0,19155.31,10870,0,3.216254729,2.06477787,0.067380432,0,0,0,0,0,0,0,0,0,0,0,0,0.4
2344,0,0,0,0,29,GD Education,33,Doctor of Education,Female,0,814,Asia,E99,Educational Theory and Practic,10102.75,Education EDD,0,10102.75,0,0,2.79081195,1.573078976,0.019437262,0,0,0,0,0,0,0,0,0,0,0,0,0
2345,11105,11105,5435,4983,49,GD Harpur,53,Doctor of Philosophy,Female,1,815,White,C43,Political Science,39791.31,Harpur Doctor of Philosophy,0,72419.31,32628,0,3.250546573,2.051632597,0.039068125,0,0,0,0,0,0,0,0,0,0,0,0,1.4
2346,0,0,0,0,34,GD Harpur,38,Doctor of Philosophy,Female,0,816,Unknown,C60,Translation Studies,41532.5,Harpur Doctor of Philosophy,0,41532.5,0,0,0.108239022,-0.6903349,0.243694248,3.87,3.87,3.42,4,0,0,0,0,0,-0.01,4,3.79,3.4
2347,11105,11105,0,0,27,GD Harpur,30,Doctor of Philosophy,Male,1,817,White,C52,Sociology,2266,Harpur Doctor of Philosophy,0,24476,22210,0,-2.64144523,1.847874116,0.029297403,0,0,0,0,0,0,0,0,0,0,0,0,0.4
2348,925,0,0,0,21,GD Watson,25,Doctor of Philosophy,Male,1,818,Asian,R92,Computer Science,193.06,Computer Science PhD,0,1118.06,925,0,3.025822293,1.028406912,-0.443174649,0,0,0,0,0,0,0,0,0,0,0,0,2
2349,0,0,0,0,25,GD Harpur,29,Doctor of Philosophy,Female,0,819,China,C22,Economics,25677.25,Harpur Doctor of Philosophy,0,25677.25,0,0,3.014246294,1.549409629,-0.128263907,0,0,0,0,0,0,0,0,0,0,0,0,0.4
